name,bus_stop_no,latitude,longitude
opp natl stadium,80211,1.30712803640627,103.875481087523
aft lor 14 geylang,80251,1.3100948739147,103.879925017195
opp blk 56,81169,1.31078371917621,103.883131749664
opp kong hwa sch,81159,1.31167873834416,103.887416124268
the sunny spring condo,81149,1.31212569232596,103.889660287505
grandlink sq,81139,1.31435328604334,103.891917640079
opp s'goon sports cplx,63361,1.35744648841322,103.873839853516
bef st. helier's ave,63181,1.3608313890515,103.87346222188
aft s'goon nth ave 1,63191,1.36426277795908,103.874039722062
affinity at serangoon,63201,1.36617789446266,103.87492029494
blk 138,63211,1.36814638231224,103.87573083998
opp gracehaven s army,64101,1.37233534842343,103.876625048964
opp blk 953,64111,1.375941883415,103.876842854622
aft seletar rd,67039,1.38830999988101,103.868007499866
aft dedap rd,67029,1.38906690688575,103.865177369547
aft begonia rd,67019,1.38976371696686,103.862538110963
serenity pk,55109,1.39049447260094,103.859933480103
aft sunrise gdns,55089,1.39129403699519,103.856303987275
aft econ medicare ctr,55079,1.39195692594561,103.853360887305
st electronics,55059,1.39208226544279,103.849095180159
bef amk st 64/apple sg,55049,1.39110547701834,103.846592811055
aft ang mo kio st 62,55221,1.387790027952,103.846211158938
liuxun sanhemiao tp,55231,1.38576093943786,103.848316921425
yio chu kang stadium,55319,1.3840866984831,103.846782606914
opp amk police div hq,55309,1.38408333306242,103.844447499931
yio chu kang stnNS15,55189,1.38295308234179,103.844225090685
castle green,55171,1.38578133857904,103.842906483715
seasons pk,55029,1.38565193733072,103.839171050421
blk 622,55149,1.3814763890046,103.839268055913
blk 641,55139,1.37888300902906,103.839996352227
bet blks 152/155,54209,1.37638119721886,103.839523227591
bef mayflower stn exit 3TE6,54199,1.37430000000997,103.837672778051
mayflower stn exit 5TE6,54189,1.37046966291188,103.83679073253
opp mayflower sec sch,54219,1.39415593015611,103.902375946247
blk 223,54621,1.36253431340215,103.877051159814
blk 220,54611,1.36305649272807,103.876349552816
blk 310c,54071,1.36433664900927,103.844906723785
teck ghee ct,54081,1.36358972186275,103.847866943968
blk 331,54091,1.36167975040831,103.850927997979
blk 151a mkt,53421,1.34927533936625,103.883915596331
opp blk 333,54099,1.3611877779737,103.851048055901
opp ang mo kio swim cplx,54089,1.36297001065273,103.848491167283
opp blk 315,54079,1.36389805603739,103.845859166858
opp blk 220,54619,1.36278188721862,103.878435695701
opp blk 223,54629,1.36745102721789,103.882304091611
mayflower sec sch,54211,1.3820599154844,103.90235541039
mayflower stn exit 6TE6,54181,1.3705330518556,103.836534956029
mayflower stn exit 2TE6,54191,1.37447193343538,103.837564047694
opp blk 155,54201,1.37608498581945,103.839276142393
blk 612,55131,1.37901097337143,103.839697773843
opp blk 622,55141,1.34820820469065,103.873594145652
opp seasons pk,55021,1.35492978202648,103.873639912916
opp castle green,55179,1.38599437168503,103.843169287261
nanyang poly,55329,1.37901970086547,103.847225278356
hougang 1,64491,1.37513027794347,103.879051666868
bet blks 930/931,64481,1.37514474322521,103.880786413945
blk 917,64471,1.37454805591964,103.883967777853
blk 681,64419,1.34360788485586,103.713869400316
blk 508,64331,1.37143555501036,103.888059550985
blk 834,64521,1.3698399215289,103.889567255938
blk 830a,64559,1.3706038890856,103.890811389035
opp hougang ctrl intNE14,64549,1.37139998288989,103.891709729647
aft jln telawi,64141,1.35309533702894,103.725876193745
aft greenwich dr,64151,1.34808489029746,103.719204766955
schenker,64161,1.33958968977513,103.700489547585
aft buangkok east dr,64171,1.34258916103914,103.696931234275
bef tpe,64181,1.34659369364915,103.696100272127
aft goldhill memorial ctr,64191,1.37946639122627,103.915932399195
bef tampines ind dr,73021,1.44620708744186,103.7736803529
aft tampines ind dr,73031,1.43010378077548,103.775977116694
aft tampines ind ave 5,74011,1.37383893438816,103.920426533739
bef tampines ind ave 4,74021,1.37092772112931,103.922579357078
bef tampines lk,74031,1.36762614885434,103.925699322462
tampines dormitory,74051,1.36636484712051,103.929333482987
blk 522 cp,75269,1.35917286405278,103.938142146296
blk 537,66421,1.37365499986591,103.873407221884
opp blk 506a,66431,1.37297644261207,103.875264228104
aft yio chu kang rd,66149,1.36291833286184,103.872362221986
opp trinity meth ch,66139,1.36357778849494,103.869291110521
s'goon gdn circus,66271,1.36398333293264,103.865789166951
aft chuan gdn,66129,1.36149227655038,103.868051988525
summer pl,66119,1.35682999996223,103.868126666834
st. gabriel's pr sch,66029,1.35017159420378,103.861435251279
bef braddell rd,66019,1.34602837482385,103.860404215346
chung hwa free clinic,52251,1.35743365377488,103.940051716546
jackson sq,52271,1.33683113900293,103.849747180856
blk 237,52369,1.34001833284407,103.852733333067
aft braddell rd,66011,1.3471699788876,103.859976780864
new tech pk,66021,1.35096671424766,103.861829383349
opp grace wk,66111,1.35848277792487,103.868236666863
chuan terr,66121,1.36239972197884,103.867759999955
aft trinity meth ch,66131,1.36346698143567,103.870192052153
bef yio chu kang rd,66141,1.36311828862766,103.872396568451
blk 504a cp,66439,1.37393762065876,103.875512941843
blk 530,66429,1.37352182697754,103.872437444455
blk 101,66339,1.37125183209244,103.870558050685
opp daikin s'pore,66349,1.37082760007291,103.865417716795
opp blk 5022,54309,1.36988835293195,103.863066040293
opp blk 565,54299,1.3689015269784,103.858326568673
blk 452,54289,1.36914824192848,103.855988173853
blk 427,54279,1.369689190403,103.854047605366
opp ang mo kio stnNS16,54269,1.36929632076723,103.851110012787
the midtown,64041,1.35367352760289,103.726384287671
blk 465a,64051,1.34642397230739,103.720898095436
opp punggol pk,64071,1.34288276523283,103.694854808974
blk 434,64039,1.3766875322234,103.893937612113
blk 532,64369,1.34047236407142,103.708354717703
montfort sch,64359,1.37528677811148,103.889187607697
blk 502,64349,1.37291834719631,103.886739828512
blk 608,63379,1.37073004221291,103.885105303808
opp xinmin pr sch,63389,1.37063835460758,103.882445169568
blk 632,63399,1.33517864912182,103.691962622416
opp blk 634,63319,1.36925069062353,103.878080709134
blk 151,66109,1.36997922454708,103.874613239444
blk 324,54248,1.36875490601113,103.846610069741
aft the japanese assn,41139,1.3296299998993,103.814855277936
opp s'pore bible coll,41129,1.32542946399438,103.813998699208
bef crown ctr,41031,1.32306835769585,103.811977237533
coronation plaza,41041,1.32398472183518,103.810299167077
tan kah kee stnDT8,41051,1.32612500008121,103.807153332863
chinese high sch,41061,1.32705333289694,103.805724722061
opp natl jc,41071,1.32898833301329,103.802662778092
sixth ave stnDT7,41081,1.33082323351448,103.797272500944
sixth ave ctr,42011,1.33161452124224,103.795030576219
aft maple ave,42021,1.33254537683954,103.79237058676
the tessarina,42031,1.33332611115087,103.789974999873
the nexus,42041,1.33442499987603,103.786891111204
king albert pk stnDT6,42051,1.33599304936888,103.782640394237
king albert pk,42061,1.33683046160268,103.780451682418
sch of science & tech,19049,1.31266302167401,103.774792159158
dover stn exit bEW22,19039,1.31167951129629,103.778683905393
opp sp sma,19029,1.30956092013747,103.782018793814
opp s'pore poly,19099,1.30697118033021,103.781912362282
blk 43,11189,1.30740138892109,103.792542222092
opp ang mo kio cmty hosp,55159,1.38336200011647,103.840650047649
opp ang mo kio pr sch,54221,1.38452262212891,103.899761738235
blk 129,54231,1.39284937868558,103.888820766704
blk 700b,54241,1.36913518650146,103.846180058275
sengkang intNE16/ STC,67009,1.3917806038163,103.895884994225
blk 225a,67171,1.38731209583335,103.898976921684
blk 111,65029,1.34504066504232,103.747389472119
the rivervale,65019,1.34463864735449,103.745002545384
opp blk 458,64029,1.37781617357539,103.896882838055
blk 412,64429,1.37481689904631,103.895219567118
blk 22,63059,1.36437667280249,103.889841495728
glad tidings ch,63049,1.36219166675725,103.887522777797
kovan stn exit cNE13,63039,1.36026000003368,103.885384166708
opp the helping hand,63029,1.35727472207164,103.882180278027
aft upp s'goon shop ctr,63019,1.3534796431179,103.878001416889
blk 1015,81229,1.31946112783457,103.890188047295
opp geylang polyclinic,81219,1.31877141255226,103.886686992891
geylang meth pr sch,81209,1.31843612461274,103.884297164518
opp hong lim cplx,05199,1.28451455839276,103.84666049321
maxwell stn exit 2TE18,05269,1.28089181240758,103.844568156315
bef craig rd,05429,1.27769413056945,103.843706543793
the amara,05419,1.27470669455583,103.843186838389
aft tanjong pagar rd,05431,1.27401350533634,103.84204929239
blk 21,63241,1.36409785220298,103.892135577629
opp upp s'goon shop ctr,63011,1.35432115767772,103.878235759236
the helping hand,63021,1.35705808274611,103.881616130944
kovan stn exit bNE13,63031,1.3605044443464,103.88535194446
opp glad tidings ch,63041,1.3625916668948,103.887548055956
opp blk 370,63051,1.36415166805516,103.88914278487
nth spring pr schSE3,67139,1.38715714671017,103.904175771722
rumbia stn exit aSE2,67229,1.39105777789675,103.90614361106
opp rivervale pr sch,67239,1.39305030191354,103.903733415404
aft tpe,68059,1.39978638905506,103.872435278032
opp jln tari lilin,68049,1.37521518161998,103.741193241888
aft abundant grace ch,68039,1.39652972184213,103.873113888859
blk 448a,68029,1.37815633473393,103.739808638278
ncs hub,55039,1.38915732274103,103.843831353178
opp ncs hub,55031,1.35362308168848,103.865716642199
opp blk 448a,68021,1.38252550607593,103.747937128636
jln kayu shophouse,68031,1.39705024252507,103.873072985239
bef tpe,68051,1.38794756262544,103.741378171035
bef seletar camp g,68111,1.37951848697265,103.750002788905
ranggung stn exit aSE5,67211,1.38393828101698,103.897659176862
blk 327,64249,1.3680935546158,103.895892207354
opp blk 316,64239,1.36439805431215,103.896823490759
st. anne's ch,65059,1.39308440826083,103.901293552109
blk 126a,65049,1.38993499998819,103.90187166685
blk 124,65039,1.36535402711964,103.752433206591
blk 670,64411,1.37353273201742,103.885034061933
blk 919,64601,1.37548640357589,103.884586672931
blk 913,64611,1.37837333819966,103.884459230099
blk 911,66499,1.37912306932185,103.883269330269
blk 969,66489,1.37889334011878,103.878979943168
blk 540,54579,1.35679291784903,103.877499728438
blk 555,54589,1.36160297610168,103.886073196239
blk 73,52269,1.33404239922671,103.851474523498
blk 421,64421,1.35085552032825,103.712083394384
blk 458,64021,1.3477905271577,103.713134476591
opp the rivervale,65011,1.34754443877804,103.745796780836
ranggung stn exit bSE5,67219,1.38368835340556,103.897513660545
aft pasir ris stn exit aEW1,77171,1.37299806006994,103.950968898652
loyang pt,98101,1.36705781216038,103.96535083571
blk 249,78141,1.37005889855297,103.963665208623
pasir ris pr sch,78131,1.37308472370106,103.963727172155
bet blks 232/233,78121,1.37485968822319,103.962000536276
blk 479,78111,1.37545781186386,103.95798631891
opp downtown east,78101,1.37505305826266,103.954038898052
opp pasir ris stn exit aEW1,77179,1.37254332490502,103.950812550594
aft blk 195,52081,1.34763507689117,103.936695602239
st. andrew's village,60081,1.32931226048517,103.866291046231
aft jln muhibbah,70121,1.3319080535943,103.881142821419
bef davidson rd,70131,1.33276163356196,103.885034488439
grantral mall macpherson,70141,1.33325940643648,103.887233734203
aft paya lebar rd,71011,1.33411688214634,103.890543927201
opp scdf hq,71171,1.33497828848054,103.892387380262
opp comfort test ctr,71021,1.33655775081938,103.89468782536
opp gordon warehse bldg,71031,1.33913918056219,103.896807460742
aft defu lane 12,71191,1.34114100497399,103.898147973089
opp paya lebar air base,71181,1.34332868665744,103.898946098551
opp air force museum,71041,1.34652497118517,103.898452483197
st aero,73041,1.42873408236943,103.773488636437
bef rsaf roundabout,73019,1.43541449197441,103.773057763485
air force sch,73049,1.35075966304792,103.89911545547
air force museum,71049,1.3460920928122,103.898815496702
paya lebar air base,71189,1.34494057660477,103.899094575287
comfort test ctr,71029,1.33654331396076,103.895042929508
aft scdf hq,71179,1.33467730106904,103.892382940432
blk 10a,11381,1.30841137871938,103.793282941091
opp blk 43,11181,1.30722333307684,103.792276389038
buona vista stn exit dEW21/CC22,11369,1.30632596372391,103.790848277483
essec business sch,18149,1.30253001124116,103.787241438197
one-north stnCC23,18051,1.29863776011401,103.787344166252
opp tempco mfg,18021,1.29645297697753,103.788924302789
tempco mfg,18029,1.29609811467869,103.789180451765
opp blk 71,18069,1.29649064129986,103.78755211815
s'pore post,18089,1.29480675916868,103.78757357723
bef ayer rajah cres,18099,1.29393169425994,103.789536169038
blk 55,18081,1.29478519265491,103.78733754149
blk 71,18061,1.2967158891499,103.787380456875
opp one-north stnCC23,18059,1.29849138904986,103.787206667053
ghim moh ter,11009,1.31106735475982,103.789322376104
opp blk 13,11359,1.30931022622812,103.789686083335
kent ridge stn exit bCC24,15139,1.2924099998935,103.784584999916
1a sci pk dr (geneo),15181,1.29108496451393,103.78541356072
7 sci pk dr (geneo),18241,1.29092304529537,103.787078610589
71 sci pk dr,18251,1.29068138910035,103.788453610974
opp dso natl laboratories,18261,1.29015996750685,103.789338061905
blk 85,18271,1.28840699991927,103.789927784462
opp normanton pk/r'ford,18281,1.28752556923755,103.791212215486
opp r'ford/normanton pk,18289,1.287381057027,103.791205978864
opp blk 85,18279,1.28840636755852,103.789766224688
dso natl laboratories,18269,1.29010333308782,103.789186943928
dnv technology ctr,18249,1.29072399991808,103.787126999892
ascent,15189,1.29079779464164,103.785502557525
kent ridge stnCC24,15131,1.29254343735592,103.78448903555
blk 13,11351,1.30934571211744,103.789451127684
opp ghim moh ter,11001,1.2858270346779,103.777228275244
blk 7,12121,1.32175018587424,103.762988191669
aft grove ave,12131,1.31774935284047,103.764421685354
opp henry pk,12141,1.30982536445828,103.77007316985
bef mt sinai wk,12211,1.31721336081804,103.780707120954
bef moonbeam terr,12151,1.31865064460561,103.781275749265
pandan valley,12169,1.31916549247237,103.777241706947
montview,12179,1.31679504687784,103.776994943545
opp village twr,12199,1.31547998908213,103.778206224915
bef mt sinai dr,12189,1.31642693687014,103.780224022363
henry pk,12149,1.31576900448551,103.782660991449
aft mt sinai lane,12139,1.3145318594016,103.785041570618
blk 3,12129,1.31182111083205,103.787326110924
aft hortpark,18011,1.28087089701008,103.802103329965
aft queenstown npc hq,11021,1.28941805589443,103.802286943985
opp queen's cl,11031,1.29119666690064,103.800455000001
aft c'wealth dr,11041,1.29624499984567,103.799523332859
opp queenstown polyclinic,11051,1.29872166703939,103.800297975616
opp queensway sec sch,11061,1.30265777795391,103.80118694389
blk 97,11071,1.30621305594792,103.801709443902
viz holland,11081,1.3085197220234,103.802580278064
leedon green,11091,1.31219444056944,103.803673782024
empress rd mkt/fc,11101,1.28559615824127,103.776735766105
farrer rd stn exit bCC20,11111,1.31780157259034,103.807718669594
st. margaret's sec sch,41101,1.31908138953595,103.809217334062
lutheran twrs,41111,1.32268355501331,103.913022311205
s'pore bible coll,41121,1.32554444406482,103.813507778081
opp the japanese assn,41131,1.3297361235464,103.814512914083
aft kheam hock rd,41161,1.33506435495215,103.818738644478
opp andrew rd,51111,1.34064833298182,103.832713332888
macritchie resvr,51071,1.3819775730856,103.937637737839
opp braddell view,51131,1.34409261824246,103.839347726343
opp raffles girls' sch,52011,1.34275276797807,103.950195189768
opp s'pore power trg inst,66081,1.34302188343474,103.869628211266
aft upp s'goon rd,62109,1.34374111663556,103.873807345482
gambir ridge,62099,1.3441274951764,103.875621155879
bartley chr chCC12,62089,1.34383983330689,103.878250942712
aft bartley stn exit bCC12,62079,1.34296635516276,103.879766464316
bef upp paya lebar rd,62069,1.34209858947137,103.881613055532
bef architecture dr,16199,1.29639303590295,103.770729178943
information technology,16189,1.29736099995011,103.772848000045
opp yusof ishak hse,16179,1.29898164227126,103.774177327117
university health ctr,18329,1.29892444386221,103.776114167013
opp university hall,18319,1.2975263890813,103.778131111091
blk s17,18309,1.29752011651328,103.781341986219
opp nuh,18239,1.29678943390828,103.783187826199
opp kent ridge stn exit aCC24,18339,1.29506450637,103.784555089846
holland v stn/blk 12CC21,11401,1.30906722191157,103.795074443954
opp blk 21,11259,1.31119887938748,103.792740022134
kent ridge stn exit a/nuhCC24,18331,1.29485266131641,103.784378054769
nuh,18221,1.29630067757551,103.783465533939
lim seng tjoe bldg(lt 27),18301,1.29738521479601,103.780926985605
blk s12,18311,1.2974381480449,103.77792133384
opp university health ctr,18321,1.29879333283789,103.77561916689
yusof ishak hse,16171,1.29890150194621,103.774382313127
ctrl lib,16181,1.2965847598297,103.772551994423
aft kent ridge dr,16191,1.29614307410532,103.77037021425
opp ng teng fong gen hosp,28051,1.33228999663372,103.745740023786
j gatewayNS1/EW24,28061,1.33596390769978,103.742548137165
blk 105,28071,1.33765035295542,103.739042429545
blk 112,28081,1.33950830786003,103.736647646719
opp blk 227,28281,1.34206032806393,103.735375481186
parc oasis,28451,1.34394189080506,103.73465998145
blk 347,28461,1.34533240267242,103.732053836572
opp jurong polyclinic,28491,1.34905596059961,103.730786330574
blk 490,28501,1.34980328433143,103.727377698285
blk 463,28511,1.35063596498087,103.723723609026
blk 457,28521,1.3509754806509,103.721200423691
blk 502,28401,1.350654551436,103.718614014999
blk 536,28531,1.35006115508147,103.716529404399
bet blks 523/525,21711,1.3469988420414,103.71576281629
blk 206,21451,1.34524833302515,103.714729999947
boon lay shop ctr,21449,1.34639805590201,103.713061389017
boon lay cc,21439,1.3484227779664,103.711658888881
blk 185,21429,1.34740203313455,103.710591494664
river valley high sch,21391,1.3448506421512,103.708479360759
blk 680c,21371,1.34522722606696,103.706178736261
blk 676b,22411,1.34626796028951,103.703801009174
blk 673c,22341,1.34491616105048,103.701033263331
west grove pr sch,27331,1.34537305607682,103.699411388844
blk 729,27341,1.34663703397839,103.697788197798
blk 715,27351,1.34423200986094,103.696131706294
blk 710,27361,1.34294490342569,103.694522380912
blk 962,27271,1.34199989028046,103.69132051365
blk 932,27131,1.34194000003946,103.68852972204
blk 918,27531,1.34052795170491,103.686973048265
blk 920,27141,1.33967546703362,103.687799738505
ntuc health nursing hme,27501,1.30998398427407,103.792601366744
blk 974,27511,1.33925202251351,103.693105737568
blk 986 cp,27521,1.33680896641644,103.694061744216
opp blk 991b,22479,1.33474242474186,103.693102645977
opp jurong camp,23041,1.33334088678102,103.690559672101
bef kian teck rd,23051,1.3316897219889,103.689281388851
aft kian teck rd,23061,1.3295277778844,103.686522222029
opp safti military inst,23071,1.32977056013577,103.682577960207
joo koon intEW29,24009,1.32697254702254,103.678397912476
s'goon intNE12/CC13,66009,1.35046610163309,103.871689922646
blk 403,62129,1.3469895893529,103.872054885179
aft sunshine lodge,62119,1.34483265938345,103.871092200374
aft bidadari pk dr,70069,1.33777491079269,103.873610721003
blk 7,70059,1.33472541626349,103.878337014384
aft blk 4,70049,1.33290666703296,103.878714999856
opp blk 4,01349,1.30568635723702,103.865439944179
golden mile cplx,01429,1.30321360900813,103.865015847942
st. john hq,01419,1.30201999999138,103.863263332944
plaza parkroyal,01529,1.30041667662867,103.8604411526
aft esplanade stn exit d,02029,1.29010611229018,103.854640070146
opp blk 25,63061,1.36623834212406,103.891291344733
naung residence,64011,1.36756333295508,103.89275944399
hougang ctrl intNE14,64541,1.37122666703233,103.892610000079
blk 836,64551,1.34456777104819,103.719018884939
hougang polyclinic,64529,1.36992869577569,103.889335207419
blk 602,64339,1.3713683431545,103.887029886319
bef blk 683,64341,1.37291304223221,103.886337507548
opp montfort sch,64351,1.34493630769122,103.720024635155
blk 568,64431,1.37809447457178,103.88930278963
hougang g. shop mall,64441,1.37980640690252,103.888184998889
blk 579,64461,1.3793847300568,103.886403092085
blk 980c,66541,1.37977511319376,103.881354938096
blk 984,66551,1.38172660391577,103.881443393998
blk 991b,66561,1.38348598018538,103.882606469779
blk 991a,66601,1.38483977465808,103.882324584797
buangkok sq,66571,1.38448353415788,103.881305599909
blk 986b,66581,1.38251285379521,103.879747500049
opp blk 980c,66549,1.38029830573751,103.881672847229
opp blk 910,66491,1.37936944385276,103.882601944088
opp blk 913,64619,1.37809338725022,103.884680271215
blk 574,64561,1.37715998902055,103.886908775481
s'goon stn exit d/blk 416NE12/CC13,62189,1.35056391839184,103.874709536919
opp s'goon sec sch,64061,1.33832454101485,103.700856213629
opp blk 477a,64401,1.37839309319876,103.903236620448
aft sengkang east dr,67739,1.3799842317686,103.901950918576
opp the rivervale,67729,1.37948933055315,103.898725669382
opp sengkang fire stn,67719,1.37972132462827,103.895272385963
blk 201c,67619,1.38776797837877,103.89401435858
opp blk 204 cp,67341,1.38864779457106,103.895051690314
opp hockey stadium,67549,1.39453173263884,103.886381587998
opp blk 471a,67559,1.39547308618526,103.880909340258
blk 432a,67569,1.39504999226074,103.877000000804
blk 436a,67639,1.39305235386714,103.875921138277
opp blk 459b,67091,1.39287564604735,103.86900390862
opp blk 461b,67991,1.3816381331934,103.764676250968
bef baker st,68099,1.40885009964867,103.870953115416
opp seletar camp,68209,1.41134019209152,103.873545039341
seletar airport,68239,1.4136000853055,103.872873724654
aft seletar camp,68201,1.40982650943196,103.872578731636
aft baker st,68091,1.40885699829598,103.871169291032
blk 461b,67999,1.3950439386867,103.871491430714
blk 459b,67099,1.39370178444269,103.869279861533
blk 441d,67631,1.39233078461015,103.875648584789
opp blk 432a,67561,1.3954582849901,103.876976966836
blk 471a,67551,1.39585452385098,103.88042602095
hockey stadium,67541,1.39478256867424,103.886332511769
blk 204 cp,67349,1.38837810895706,103.895336909603
blk 204c,67611,1.38776293801122,103.894262712745
bef sengkang fire stn,67711,1.38013294516445,103.894779889536
the rivervale,67721,1.37971349723148,103.898192385951
bef sengkang east dr,67731,1.38018738604942,103.901380669416
blk 477a,64409,1.37820165544394,103.903527273501
s'goon sec sch,64069,1.34118688549853,103.706710011345
blk 355,64059,1.37249135698466,103.898374704456
opp the midtown,64049,1.34994543559348,103.725180466645
sing-china bldg,68061,1.39942410073335,103.743786296577
bef seletar a'space rise,68081,1.3740546176425,103.746160942106
rolls royce pte ltd,68101,1.40378584521002,103.863447101297
bef west camp rd,68121,1.40580853762149,103.859995186769
aft seletar a'space lane,68161,1.39879247669957,103.743476760839
opp youth flying club,68131,1.41460695849286,103.861889397034
opp jtc aviation two,68141,1.38196598314216,103.742020466219
bef shell aviation,68151,1.38859055468141,103.741106691297
opp blk 475a,68171,1.42676111108132,103.854461947324
opp blk 470a,59799,1.33855314993997,103.771497314858
opp blks 469a/469b,59779,1.34434674894557,103.772838508632
bef yishun ave 6,59789,1.34384487608791,103.77138305218
opp blk 419,59461,1.4233562505926,103.846959381007
opp huamin pr sch,59459,1.42637371118312,103.842595037584
bef safra yishun,59709,1.32432688377799,103.766890259869
opp khoo teck puat hosp,59349,1.42345056025532,103.83882425771
blk 330,66419,1.35021638908426,103.869309444101
opp golden hts,66409,1.34926598067579,103.865938832769
opp lor chuan stn exit bCC14,66399,1.35148729755508,103.863246242932
catholic jc,51099,1.32588166707472,103.834534216188
st. joseph's instn,40249,1.32492472205691,103.827350555962
bef stevens stn exit 4TE11,40239,1.32255443045868,103.826201937302
bef stevens stn exit 2DT10/TE11,40229,1.31980673109709,103.825706651853
bef met ymca,40219,1.31703698010144,103.826059543451
novotel mercure @ stevens,40209,1.3138880560752,103.827387777893
aft balmoral rd,40199,1.31258333296339,103.831912221928
opp holland hill lodge,11089,1.30946135479035,103.803340873411
opp blk 95,11079,1.30536286664005,103.801862017759
queensway sec sch,11069,1.30236853148666,103.801617622309
seventh-day advent ch,28441,1.33576638896102,103.738849166913
blk 209,28311,1.33825277511927,103.741083519052
opp blk 288d,28631,1.34053157735377,103.74418616294
blk 284,28641,1.33917889762628,103.746103205621
opp imm bldg,28651,1.33515192012397,103.747941882456
opp the synergy,28049,1.33069921313676,103.748103412435
aft boon lay sub stn,28039,1.32807500003269,103.751408333042
8 @ tradehub 21,28029,1.32688998207682,103.754360276617
aft toh tuck ave,28019,1.32492720506785,103.758943331672
aft clementi fire stn,20109,1.32085220065682,103.762069998496
blk 317,17189,1.31790502151857,103.764064088279
clementi stn exit bEW23,17179,1.31528191554032,103.765360005237
opp hougang swim cplx,63351,1.36922638899739,103.887863888971
blk 114b,61111,1.33537441517425,103.723475577222
blk 73/geylang bahru stnDT24,60221,1.32212380545943,103.870814313252
opp blk 66,60039,1.31996473835946,103.869830425542
blk 16,60029,1.34379945407852,103.743885318418
bendemeer stn exit bDT23,60019,1.31361790630942,103.863194176809
sultan plaza,01239,1.3029123660838,103.861618176111
promenade stn exit bCC4/DT15,02169,1.29333836787461,103.860708490596
suntec twr two,02141,1.29576571609908,103.859338146261
opp the gateway,01511,1.29919826096992,103.858645183093
opp plaza parkroyal,01521,1.30088304430785,103.860660981822
opp textile ctr,01231,1.30325000004393,103.86108305583
aft kallang rd,07371,1.30931952260404,103.863546598861
bendemeer stn exit aDT23,60011,1.33887088246403,103.736218506114
18 woodsville,60201,1.32933888892872,103.868386111143
potong pasir stn exit cNE10,60261,1.33132471580685,103.86891794917
blk 103b,61119,1.33562633128898,103.871936191447
woodleigh stn exit bNE11,61031,1.33836472248797,103.870449672628
bef braddell rd,61041,1.34143000003706,103.870491943838
aft sommerville rd,62111,1.34509852216431,103.870771712473
aft wolskel rd,62121,1.34682778458066,103.871568098818
blk 708,63349,1.36687207146617,103.889233585135
hougang swim cplx,63359,1.36936804895497,103.887792336413
opp blk 579,64469,1.34137227657154,103.708279181509
opp blk 565,64629,1.381540000035,103.888056388933
aft buangkok dr,67459,1.38288638893004,103.889110832874
bef sengkang east ave,67469,1.38533638989676,103.89074215644
blk 301d,67279,1.38809305397371,103.891678790739
blk 323b,67449,1.39203289063917,103.893071149911
sengkang general hosp,67419,1.39445821569751,103.893816145169
opp blk 293d,67599,1.39720043703835,103.894906644751
blk 256/opp loyang pt,98111,1.36733773244347,103.964244708873
blk 8,11179,1.30627521382024,103.794279401176
c'wealth stn exit b/cEW20,11169,1.30270500008695,103.798381666973
aft ch of our saviour,11159,1.29800440809572,103.80362656842
queenstown stn exit b/cEW19,11149,1.29506407118861,103.80596280088
blk 53a cp,11139,1.2931986108825,103.807446948413
opp sis bldg,10289,1.2918699744012,103.814406394484
opp chatsworth rd,13031,1.29912972200253,103.817073888944
aft camp rd,13041,1.30242834311602,103.819676347165
british high commission,13201,1.30453622252655,103.822095598815
bencoolen stn exit bDT21,08069,1.29821382250922,103.84936128376
aft bras basah stn exit aCC2,04179,1.2964791630677,103.851471644872
raffles hotel,02049,1.2945209123785,103.854021554916
opp british high comsn,13209,1.30403107113382,103.822056054984
bef rochalie dr,13049,1.30261671328333,103.820450696177
bef chatsworth rd,13039,1.29981572686286,103.817442655512
crescent girls' sch,10329,1.29364671290132,103.81597460094
rio vista,64329,1.37240520205335,103.900676351189
opp riverfront residences,64319,1.34340319524201,103.713686073692
opp blk 321,64309,1.36708134382098,103.899264440884
opp blk 211,63239,1.35891911953582,103.887878995401
opp kovan hub,63229,1.35757166659985,103.885119235302
opp blk 615,63339,1.36811854819654,103.88451259367
opp blk 627,63329,1.36862870076975,103.882008479595
blk 639,63391,1.37087745147801,103.880187345211
xinmin pr sch,63381,1.37095163315825,103.882395741019
blk 679,63371,1.37115666339439,103.88514405994
blk 665,64479,1.37440134071327,103.883539951216
blk 946a,64489,1.37488764988593,103.880676884039
blk 941a,64509,1.37423994622643,103.878829717618
blk 943,64519,1.37380837246196,103.881109556311
kovan hub,63221,1.35866988671628,103.88567714926
bet blks 210/211,63231,1.35901223234414,103.887630701075
blk 316,64231,1.36479332441314,103.896850120193
blk 325,64301,1.36722334209429,103.899046009995
riverfront residences,64311,1.37027540930661,103.900358118943
opp rio vista,64321,1.35069669655304,103.711459246397
blk 158,62219,1.35192637106198,103.880320335426
blk 512,64399,1.33559727850344,103.69448630919
blk 436,64031,1.37699995722275,103.893660799245
punggol pk,64079,1.37500833293012,103.89774777808
buangkok int,63009,1.38370699996339,103.892254620465
blk 557,67629,1.38027975046833,103.890604998286
opp blk 991b,66569,1.38326648826447,103.882627935396
opp blk 984a,66559,1.38194254003471,103.881743800973
buangkok sports pk,66589,1.3819955137015,103.879428333221
blk 998b,66579,1.38402973472587,103.880704090088
opp blk 991a,66609,1.38511501995846,103.882089379308
blk 278 cp,67621,1.38095802615137,103.890251327314
